country	year	VXa	SES	RISK	HIV	TB	age_from	age_thru	value
IND	2021.999	NA	NA	NA	NA	Dc	0	14	18978.1121347398
IND	2021.999	NA	NA	NA	NA	Rt	0	14	0
IND	2021.999	NA	NA	NA	NA	R	0	14	13325.0830933653
IND	2021.999	NA	NA	NA	NA	TBdead	0	14	6106.61765988634
IND	2021.999	NA	NA	NA	NA	Dccount	0	14	17953.9326368902
IND	2021.999	NA	NA	NA	NA	Dscount	0	14	58315.7981392867
IND	2021.999	NA	NA	NA	NA	Dmcount	0	14	61078.1509626682
IND	2022.999	NA	NA	NA	NA	S	0	14	2756.49919352314
IND	2022.999	NA	NA	NA	NA	C	0	14	355.593268872011
IND	2022.999	NA	NA	NA	NA	I	0	14	161846.025510354
IND	2022.999	NA	NA	NA	NA	Dm	0	14	129374.95996001
IND	2022.999	NA	NA	NA	NA	Ds	0	14	24355.9203655344
IND	2022.999	NA	NA	NA	NA	Dc	0	14	18833.0060574507
IND	2022.999	NA	NA	NA	NA	Rt	0	14	0
IND	2022.999	NA	NA	NA	NA	R	0	14	13153.5472023125
IND	2022.999	NA	NA	NA	NA	TBdead	0	14	6057.9024419432
IND	2022.999	NA	NA	NA	NA	Dccount	0	14	17824.0171800887
IND	2022.999	NA	NA	NA	NA	Dscount	0	14	57903.3887067251
IND	2022.999	NA	NA	NA	NA	Dmcount	0	14	60683.40471351
IND	2023.999	NA	NA	NA	NA	S	0	14	2682.9342359228
IND	2023.999	NA	NA	NA	NA	C	0	14	351.212793933977
IND	2023.999	NA	NA	NA	NA	I	0	14	160712.233250007
IND	2023.999	NA	NA	NA	NA	Dm	0	14	128378.149144528
IND	2023.999	NA	NA	NA	NA	Ds	0	14	24172.912807202
IND	2023.999	NA	NA	NA	NA	Dc	0	14	18686.726005716
IND	2023.999	NA	NA	NA	NA	Rt	0	14	0
IND	2023.999	NA	NA	NA	NA	R	0	14	12976.3519341984
IND	2023.999	NA	NA	NA	NA	TBdead	0	14	6009.81082849172
IND	2023.999	NA	NA	NA	NA	Dccount	0	14	17689.8185933706
IND	2023.999	NA	NA	NA	NA	Dscount	0	14	57469.2402564168
IND	2023.999	NA	NA	NA	NA	Dmcount	0	14	60247.7894291326
IND	2024.999	NA	NA	NA	NA	S	0	14	2613.5423302404
IND	2024.999	NA	NA	NA	NA	C	0	14	347.004619491828
IND	2024.999	NA	NA	NA	NA	I	0	14	159637.627504664
IND	2024.999	NA	NA	NA	NA	Dm	0	14	127542.007904746
IND	2024.999	NA	NA	NA	NA	Ds	0	14	24015.8501617881
IND	2024.999	NA	NA	NA	NA	Dc	0	14	18564.9453030468
IND	2024.999	NA	NA	NA	NA	Rt	0	14	0
IND	2024.999	NA	NA	NA	NA	R	0	14	12819.118675009
IND	2024.999	NA	NA	NA	NA	TBdead	0	14	5970.38350101395
IND	2024.999	NA	NA	NA	NA	Dccount	0	14	17576.0530582706
IND	2024.999	NA	NA	NA	NA	Dscount	0	14	57097.0994773285
IND	2024.999	NA	NA	NA	NA	Dmcount	0	14	59862.8200929487
IND	2025.999	NA	NA	NA	NA	S	0	14	2557.45999557405
IND	2025.999	NA	NA	NA	NA	C	0	14	343.451975429726
IND	2025.999	NA	NA	NA	NA	I	0	14	158784.918366524
IND	2025.999	NA	NA	NA	NA	Dm	0	14	126932.365958129
IND	2025.999	NA	NA	NA	NA	Ds	0	14	23899.2737531663
IND	2025.999	NA	NA	NA	NA	Dc	0	14	18476.6854686967
IND	2025.999	NA	NA	NA	NA	Rt	0	14	0
IND	2025.999	NA	NA	NA	NA	R	0	14	12692.9493690416
IND	2025.999	NA	NA	NA	NA	TBdead	0	14	5942.18511343865
IND	2025.999	NA	NA	NA	NA	Dccount	0	14	17492.2510686919
IND	2025.999	NA	NA	NA	NA	Dscount	0	14	56821.0474464641
IND	2025.999	NA	NA	NA	NA	Dmcount	0	14	59570.2512115078
IND	2026.999	NA	NA	NA	NA	S	0	14	2517.21643852283
IND	2026.999	NA	NA	NA	NA	C	0	14	340.656296646837
IND	2026.999	NA	NA	NA	NA	I	0	14	158185.782622785
IND	2026.999	NA	NA	NA	NA	Dm	0	14	126518.816125054
IND	2026.999	NA	NA	NA	NA	Ds	0	14	23819.4308117383
IND	2026.999	NA	NA	NA	NA	Dc	0	14	18417.0083140547
IND	2026.999	NA	NA	NA	NA	Rt	0	14	0
IND	2026.999	NA	NA	NA	NA	R	0	14	12595.5600478625
IND	2026.999	NA	NA	NA	NA	TBdead	0	14	5923.29534333561
IND	2026.999	NA	NA	NA	NA	Dccount	0	14	17434.8093588826
